Time,RPM,MPH,Throttle,Load,Fuel Status,Coolant Temp,Intake Temp,Air Temp
15:32:7.554211,800,0.0,13.7254901961,37.6470588235,0200,3752344810,125,125
15:32:8.93676,796,0.0,13.7254901961,36.862745098,0200,3752344810,125,125
15:32:8.547281,790,0.0,13.7254901961,36.862745098,0200,3752344812,125,125
15:32:9.2655,796,0.0,13.7254901961,36.862745098,0200,3782543801,125,125
15:32:9.442029,789,0.0,13.7254901961,36.862745098,0200,3782543801,125,125
15:32:9.792704,789,0.0,13.7254901961,36.862745098,0200,3782543801,125,125
15:32:10.146082,792,0.0,13.7254901961,36.862745098,0200,3782543801,125,125
15:32:10.545081,792,0.0,13.7254901961,37.6470588235,0200,3782543801,125,125
15:32:10.883967,796,0.0,13.7254901961,36.862745098,0200,3782543801,125,125
15:32:11.226215,808,0.0,13.3333333333,34.9019607843,0200,3782543801,125,125
15:32:11.585802,773,0.0,13.3333333333,34.9019607843,0200,3782543801,125,125
15:32:11.961577,741,0.0,13.3333333333,35.6862745098,0200,3782543801,125,125
15:32:12.295074,730,0.0,13.3333333333,35.6862745098,0200,3782543801,125,125
15:32:12.696025,722,0.0,13.3333333333,35.6862745098,0200,3782543801,125,125
15:32:13.70044,710,0.0,13.3333333333,35.6862745098,0200,3782543801,125,125
15:32:13.430849,707,0.0,13.3333333333,35.6862745098,0200,3782543801,125,125
15:32:13.829569,708,0.0,13.3333333333,35.6862745098,0200,3782543801,125,125
15:32:14.227359,699,0.0,13.3333333333,35.6862745098,0200,3782543801,125,125
15:32:14.588349,702,0.0,13.3333333333,35.6862745098,0200,3782543801,125,125
15:32:14.995934,707,0.0,13.3333333333,35.6862745098,0200,3782543801,125,125
15:32:15.361897,707,0.0,13.3333333333,35.6862745098,0200,3782543801,125,125
15:32:15.705115,710,0.0,13.3333333333,35.6862745098,0200,3782543801,125,125
15:32:16.105557,714,0.0,13.3333333333,35.6862745098,0200,3782543801,125,125
15:32:16.464268,707,0.0,13.3333333333,35.6862745098,0200,3782543801,125,125
15:32:16.796576,714,0.0,13.3333333333,36.862745098,0200,3812742791,125,125
15:32:17.140865,714,0.0,13.3333333333,35.6862745098,0200,3812742791,125,125
15:32:17.512647,717,0.0,13.3333333333,35.6862745098,0200,3812742791,125,125
15:32:17.861742,703,0.0,13.3333333333,35.6862745098,0200,3812742791,125,125
15:32:18.279504,703,0.0,13.3333333333,35.6862745098,0200,3812742791,125,125
15:32:18.675536,703,0.0,13.3333333333,35.6862745098,0200,3812742791,125,125
15:32:19.25067,699,0.0,13.3333333333,35.6862745098,0200,3812742791,125,125
15:32:19.394588,699,0.0,13.3333333333,35.6862745098,0200,3812742791,125,125
15:32:19.744744,700,0.0,13.7254901961,38.8235294118,0200,3812742791,125,125
15:32:20.86045,718,0.0,13.7254901961,40.0,0200,3812742791,125,125
15:32:20.448001,714,0.0,13.3333333333,35.6862745098,0200,3812742791,125,125
